name,id,category,href,images,semantic_features
Portefeuille Origami,439,du-style,https://www.lesraffineurs.com/du-style/439-portefeuille-origami.html,"['https://lesraffineurs.b-cdn.net/3384-large_default/portefeuille-origami.jpg', 'https://lesraffineurs.b-cdn.net/3383-large_default/portefeuille-origami.jpg', 'https://lesraffineurs.b-cdn.net/3377-large_default/portefeuille-origami.jpg', 'https://lesraffineurs.b-cdn.net/3381-large_default/portefeuille-origami.jpg', 'https://lesraffineurs.b-cdn.net/3375-large_default/portefeuille-origami.jpg', 'https://lesraffineurs.b-cdn.net/3379-large_default/portefeuille-origami.jpg', 'https://lesraffineurs.b-cdn.net/3382-large_default/portefeuille-origami.jpg', 'https://lesraffineurs.b-cdn.net/3378-large_default/portefeuille-origami.jpg']",
Carafe à décanter,536,du-gosier,https://www.lesraffineurs.com/du-gosier/536-carafe-a-decanter.html,"['https://lesraffineurs.b-cdn.net/4388-large_default/carafe-a-decanter.jpg', 'https://lesraffineurs.b-cdn.net/4389-large_default/carafe-a-decanter.jpg', 'https://lesraffineurs.b-cdn.net/4390-large_default/carafe-a-decanter.jpg', 'https://lesraffineurs.b-cdn.net/4391-large_default/carafe-a-decanter.jpg', 'https://lesraffineurs.b-cdn.net/4392-large_default/carafe-a-decanter.jpg', 'https://lesraffineurs.b-cdn.net/4393-large_default/carafe-a-decanter.jpg', 'https://lesraffineurs.b-cdn.net/4394-large_default/carafe-a-decanter.jpg', 'https://lesraffineurs.b-cdn.net/4387-large_default/carafe-a-decanter.jpg']",
Coffret de viandes d’exception,620,des-experiences,https://www.lesraffineurs.com/des-experiences/620-coffret-viandes-dexception.html,"['https://lesraffineurs.b-cdn.net/5067-large_default/coffret-viandes-dexception.jpg', 'https://lesraffineurs.b-cdn.net/5068-large_default/coffret-viandes-dexception.jpg', 'https://lesraffineurs.b-cdn.net/5070-large_default/coffret-viandes-dexception.jpg', 'https://lesraffineurs.b-cdn.net/5073-large_default/coffret-viandes-dexception.jpg', 'https://lesraffineurs.b-cdn.net/5065-large_default/coffret-viandes-dexception.jpg', 'https://lesraffineurs.b-cdn.net/5069-large_default/coffret-viandes-dexception.jpg', 'https://lesraffineurs.b-cdn.net/5066-large_default/coffret-viandes-dexception.jpg', 'https://lesraffineurs.b-cdn.net/5071-large_default/coffret-viandes-dexception.jpg', 'https://lesraffineurs.b-cdn.net/5072-large_default/coffret-viandes-dexception.jpg']",
Coffret de verres Q de bouteilles,1055,du-gosier,https://www.lesraffineurs.com/du-gosier/1055-q-de-bouteilles-coffret-de-verres.html,"['https://lesraffineurs.b-cdn.net/9319-large_default/q-de-bouteilles-coffret-de-verres.jpg', 'https://lesraffineurs.b-cdn.net/9318-large_default/q-de-bouteilles-coffret-de-verres.jpg', 'https://lesraffineurs.b-cdn.net/9317-large_default/q-de-bouteilles-coffret-de-verres.jpg', 'https://lesraffineurs.b-cdn.net/9320-large_default/q-de-bouteilles-coffret-de-verres.jpg', 'https://lesraffineurs.b-cdn.net/9321-large_default/q-de-bouteilles-coffret-de-verres.jpg', 'https://lesraffineurs.b-cdn.net/9322-large_default/q-de-bouteilles-coffret-de-verres.jpg', 'https://lesraffineurs.b-cdn.net/9326-large_default/q-de-bouteilles-coffret-de-verres.jpg', 'https://lesraffineurs.b-cdn.net/11264-large_default/q-de-bouteilles-coffret-de-verres.jpg', 'https://lesraffineurs.b-cdn.net/9324-large_default/q-de-bouteilles-coffret-de-verres.jpg', 'https://lesraffineurs.b-cdn.net/11263-large_default/q-de-bouteilles-coffret-de-verres.jpg', 'https://lesraffineurs.b-cdn.net/9323-large_default/q-de-bouteilles-coffret-de-verres.jpg', 'https://lesraffineurs.b-cdn.net/11262-large_default/q-de-bouteilles-coffret-de-verres.jpg', 'https://lesraffineurs.b-cdn.net/9330-large_default/q-de-bouteilles-coffret-de-verres.jpg']",
Jeux de société Ridley's,1638,du-temps-libre,https://www.lesraffineurs.com/du-temps-libre/1638-jeu-tumbling-blocks.html,"['https://lesraffineurs.b-cdn.net/12843-large_default/jeu-tumbling-blocks.jpg', 'https://lesraffineurs.b-cdn.net/12845-large_default/jeu-tumbling-blocks.jpg', 'https://lesraffineurs.b-cdn.net/12846-large_default/jeu-tumbling-blocks.jpg', 'https://lesraffineurs.b-cdn.net/12847-large_default/jeu-tumbling-blocks.jpg', 'https://lesraffineurs.b-cdn.net/12841-large_default/jeu-tumbling-blocks.jpg', 'https://lesraffineurs.b-cdn.net/12842-large_default/jeu-tumbling-blocks.jpg', 'https://lesraffineurs.b-cdn.net/12844-large_default/jeu-tumbling-blocks.jpg']",
Porte-clés en cuir,1658,du-temps-libre,https://www.lesraffineurs.com/du-temps-libre/1658-porte-cles-en-cuir.html,"['https://lesraffineurs.b-cdn.net/13715-large_default/porte-cles-en-cuir.jpg', 'https://lesraffineurs.b-cdn.net/13716-large_default/porte-cles-en-cuir.jpg', 'https://lesraffineurs.b-cdn.net/13712-large_default/porte-cles-en-cuir.jpg', 'https://lesraffineurs.b-cdn.net/13707-large_default/porte-cles-en-cuir.jpg', 'https://lesraffineurs.b-cdn.net/13708-large_default/porte-cles-en-cuir.jpg', 'https://lesraffineurs.b-cdn.net/13709-large_default/porte-cles-en-cuir.jpg', 'https://lesraffineurs.b-cdn.net/13710-large_default/porte-cles-en-cuir.jpg', 'https://lesraffineurs.b-cdn.net/13711-large_default/porte-cles-en-cuir.jpg', 'https://lesraffineurs.b-cdn.net/13713-large_default/porte-cles-en-cuir.jpg', 'https://lesraffineurs.b-cdn.net/13714-large_default/porte-cles-en-cuir.jpg']",
"Horloge temps, lune, marées",1659,du-temps-libre,https://www.lesraffineurs.com/du-temps-libre/1659-horloge-temps-lune-marees.html,"['https://lesraffineurs.b-cdn.net/13281-large_default/horloge-temps-lune-marees.jpg', 'https://lesraffineurs.b-cdn.net/13283-large_default/horloge-temps-lune-marees.jpg', 'https://lesraffineurs.b-cdn.net/13282-large_default/horloge-temps-lune-marees.jpg', 'https://lesraffineurs.b-cdn.net/13284-large_default/horloge-temps-lune-marees.jpg', 'https://lesraffineurs.b-cdn.net/13280-large_default/horloge-temps-lune-marees.jpg']",
Gourde thermique Kinto,1600,du-temps-libre,https://www.lesraffineurs.com/du-temps-libre/1600-gourde-thermique-kinto.html,"['https://lesraffineurs.b-cdn.net/12864-large_default/gourde-thermique-kinto.jpg', 'https://lesraffineurs.b-cdn.net/12862-large_default/gourde-thermique-kinto.jpg', 'https://lesraffineurs.b-cdn.net/12863-large_default/gourde-thermique-kinto.jpg', 'https://lesraffineurs.b-cdn.net/12865-large_default/gourde-thermique-kinto.jpg', 'https://lesraffineurs.b-cdn.net/12868-large_default/gourde-thermique-kinto.jpg', 'https://lesraffineurs.b-cdn.net/12872-large_default/gourde-thermique-kinto.jpg', 'https://lesraffineurs.b-cdn.net/12867-large_default/gourde-thermique-kinto.jpg', 'https://lesraffineurs.b-cdn.net/12873-large_default/gourde-thermique-kinto.jpg']",
"Livre de recettes ""Simple""",1389,du-palais,https://www.lesraffineurs.com/du-palais/1389-livre-de-recettes-simple.html,"['https://lesraffineurs.b-cdn.net/11728-large_default/livre-de-recettes-simple.jpg', 'https://lesraffineurs.b-cdn.net/11729-large_default/livre-de-recettes-simple.jpg']",
Whisky Michel Couvreur Overaged 12 ans,60,du-gosier,https://www.lesraffineurs.com/du-gosier/60-whisky-michel-couvreur-overaged.html,"['https://lesraffineurs.b-cdn.net/349-large_default/whisky-michel-couvreur-overaged.jpg', 'https://lesraffineurs.b-cdn.net/348-large_default/whisky-michel-couvreur-overaged.jpg', 'https://lesraffineurs.b-cdn.net/350-large_default/whisky-michel-couvreur-overaged.jpg']",
Atelier d'initiation à l'horlogerie,463,des-experiences,https://www.lesraffineurs.com/des-experiences/463-atelier-d-initiation-a-l-horlogerie.html,"['https://lesraffineurs.b-cdn.net/3535-large_default/atelier-d-initiation-a-l-horlogerie.jpg', 'https://lesraffineurs.b-cdn.net/3528-large_default/atelier-d-initiation-a-l-horlogerie.jpg', 'https://lesraffineurs.b-cdn.net/3529-large_default/atelier-d-initiation-a-l-horlogerie.jpg', 'https://lesraffineurs.b-cdn.net/3530-large_default/atelier-d-initiation-a-l-horlogerie.jpg', 'https://lesraffineurs.b-cdn.net/3531-large_default/atelier-d-initiation-a-l-horlogerie.jpg', 'https://lesraffineurs.b-cdn.net/3532-large_default/atelier-d-initiation-a-l-horlogerie.jpg', 'https://lesraffineurs.b-cdn.net/3533-large_default/atelier-d-initiation-a-l-horlogerie.jpg', 'https://lesraffineurs.b-cdn.net/3534-large_default/atelier-d-initiation-a-l-horlogerie.jpg', 'https://lesraffineurs.b-cdn.net/3536-large_default/atelier-d-initiation-a-l-horlogerie.jpg']",
Livre On va déguster : La France,1182,du-palais,https://www.lesraffineurs.com/du-palais/1182-livre-on-va-deguster-la-france.html,"['https://lesraffineurs.b-cdn.net/10173-large_default/livre-on-va-deguster-la-france.jpg', 'https://lesraffineurs.b-cdn.net/10174-large_default/livre-on-va-deguster-la-france.jpg', 'https://lesraffineurs.b-cdn.net/10171-large_default/livre-on-va-deguster-la-france.jpg', 'https://lesraffineurs.b-cdn.net/10172-large_default/livre-on-va-deguster-la-france.jpg', 'https://lesraffineurs.b-cdn.net/10170-large_default/livre-on-va-deguster-la-france.jpg']",
Gin Isle of Harris,1437,du-gosier,https://www.lesraffineurs.com/du-gosier/1437-gin-isle-of-harris.html,"['https://lesraffineurs.b-cdn.net/11934-large_default/gin-isle-of-harris.jpg', 'https://lesraffineurs.b-cdn.net/11935-large_default/gin-isle-of-harris.jpg', 'https://lesraffineurs.b-cdn.net/11936-large_default/gin-isle-of-harris.jpg', 'https://lesraffineurs.b-cdn.net/11937-large_default/gin-isle-of-harris.jpg', 'https://lesraffineurs.b-cdn.net/11938-large_default/gin-isle-of-harris.jpg']",
Montre 1815 About Vintage,1774,du-style,https://www.lesraffineurs.com/du-style/1774-montre-1815-about-vintage.html,"['https://lesraffineurs.b-cdn.net/14085-large_default/montre-1815-about-vintage.jpg', 'https://lesraffineurs.b-cdn.net/14087-large_default/montre-1815-about-vintage.jpg', 'https://lesraffineurs.b-cdn.net/14083-large_default/montre-1815-about-vintage.jpg', 'https://lesraffineurs.b-cdn.net/14082-large_default/montre-1815-about-vintage.jpg', 'https://lesraffineurs.b-cdn.net/14393-large_default/montre-1815-about-vintage.jpg', 'https://lesraffineurs.b-cdn.net/14394-large_default/montre-1815-about-vintage.jpg']",
Carnet pour entreprendre,1567,du-temps-libre,https://www.lesraffineurs.com/du-temps-libre/1567-carnet-pour-entreprendre.html,"['https://lesraffineurs.b-cdn.net/12768-large_default/carnet-pour-entreprendre.jpg', 'https://lesraffineurs.b-cdn.net/12767-large_default/carnet-pour-entreprendre.jpg', 'https://lesraffineurs.b-cdn.net/12637-large_default/carnet-pour-entreprendre.jpg', 'https://lesraffineurs.b-cdn.net/12641-large_default/carnet-pour-entreprendre.jpg', 'https://lesraffineurs.b-cdn.net/12635-large_default/carnet-pour-entreprendre.jpg', 'https://lesraffineurs.b-cdn.net/12639-large_default/carnet-pour-entreprendre.jpg', 'https://lesraffineurs.b-cdn.net/12636-large_default/carnet-pour-entreprendre.jpg', 'https://lesraffineurs.b-cdn.net/12640-large_default/carnet-pour-entreprendre.jpg']",
Décapsuleur magnétique,1219,du-gosier,https://www.lesraffineurs.com/du-gosier/1219-decapsuleur-magnetique.html,"['https://lesraffineurs.b-cdn.net/10441-large_default/decapsuleur-magnetique.jpg', 'https://lesraffineurs.b-cdn.net/10445-large_default/decapsuleur-magnetique.jpg', 'https://lesraffineurs.b-cdn.net/10444-large_default/decapsuleur-magnetique.jpg', 'https://lesraffineurs.b-cdn.net/10443-large_default/decapsuleur-magnetique.jpg']",
Vases Q de bouteilles,1054,pour-elles,https://www.lesraffineurs.com/pour-elles/1054-vases-q-de-bouteilles.html,"['https://lesraffineurs.b-cdn.net/9309-large_default/vases-q-de-bouteilles.jpg', 'https://lesraffineurs.b-cdn.net/9307-large_default/vases-q-de-bouteilles.jpg', 'https://lesraffineurs.b-cdn.net/9308-large_default/vases-q-de-bouteilles.jpg', 'https://lesraffineurs.b-cdn.net/9310-large_default/vases-q-de-bouteilles.jpg', 'https://lesraffineurs.b-cdn.net/9311-large_default/vases-q-de-bouteilles.jpg', 'https://lesraffineurs.b-cdn.net/9314-large_default/vases-q-de-bouteilles.jpg', 'https://lesraffineurs.b-cdn.net/9315-large_default/vases-q-de-bouteilles.jpg', 'https://lesraffineurs.b-cdn.net/9312-large_default/vases-q-de-bouteilles.jpg', 'https://lesraffineurs.b-cdn.net/9313-large_default/vases-q-de-bouteilles.jpg']",
Porte-câble en cuir,475,du-style,https://www.lesraffineurs.com/du-style/475-porte-cable-en-cuir.html,"['https://lesraffineurs.b-cdn.net/3733-large_default/porte-cable-en-cuir.jpg', 'https://lesraffineurs.b-cdn.net/3735-large_default/porte-cable-en-cuir.jpg']",
Set râpe et condiments,1609,du-palais,https://www.lesraffineurs.com/du-palais/1609-ensemble-rape-et-condiments.html,"['https://lesraffineurs.b-cdn.net/12857-large_default/ensemble-rape-et-condiments.jpg', 'https://lesraffineurs.b-cdn.net/12861-large_default/ensemble-rape-et-condiments.jpg', 'https://lesraffineurs.b-cdn.net/12858-large_default/ensemble-rape-et-condiments.jpg', 'https://lesraffineurs.b-cdn.net/12854-large_default/ensemble-rape-et-condiments.jpg', 'https://lesraffineurs.b-cdn.net/12855-large_default/ensemble-rape-et-condiments.jpg', 'https://lesraffineurs.b-cdn.net/12860-large_default/ensemble-rape-et-condiments.jpg', 'https://lesraffineurs.b-cdn.net/12859-large_default/ensemble-rape-et-condiments.jpg']",
Set de 3 couteaux de chef Japonais,597,du-palais,https://www.lesraffineurs.com/du-palais/597-coffret-de-couteaux-de-chef-japonais.html,"['https://lesraffineurs.b-cdn.net/5246-large_default/coffret-de-couteaux-de-chef-japonais.jpg', 'https://lesraffineurs.b-cdn.net/5248-large_default/coffret-de-couteaux-de-chef-japonais.jpg', 'https://lesraffineurs.b-cdn.net/5247-large_default/coffret-de-couteaux-de-chef-japonais.jpg', 'https://lesraffineurs.b-cdn.net/5250-large_default/coffret-de-couteaux-de-chef-japonais.jpg', 'https://lesraffineurs.b-cdn.net/5249-large_default/coffret-de-couteaux-de-chef-japonais.jpg', 'https://lesraffineurs.b-cdn.net/5252-large_default/coffret-de-couteaux-de-chef-japonais.jpg', 'https://lesraffineurs.b-cdn.net/5251-large_default/coffret-de-couteaux-de-chef-japonais.jpg']",
Echarpe en Laine et Cachemire,1647,du-style,https://www.lesraffineurs.com/du-style/1647-echarpe-en-laine-et-cachemire.html,"['https://lesraffineurs.b-cdn.net/13797-large_default/echarpe-en-laine-et-cachemire.jpg', 'https://lesraffineurs.b-cdn.net/13812-large_default/echarpe-en-laine-et-cachemire.jpg', 'https://lesraffineurs.b-cdn.net/13796-large_default/echarpe-en-laine-et-cachemire.jpg', 'https://lesraffineurs.b-cdn.net/13798-large_default/echarpe-en-laine-et-cachemire.jpg', 'https://lesraffineurs.b-cdn.net/13799-large_default/echarpe-en-laine-et-cachemire.jpg', 'https://lesraffineurs.b-cdn.net/13804-large_default/echarpe-en-laine-et-cachemire.jpg', 'https://lesraffineurs.b-cdn.net/13805-large_default/echarpe-en-laine-et-cachemire.jpg', 'https://lesraffineurs.b-cdn.net/13800-large_default/echarpe-en-laine-et-cachemire.jpg', 'https://lesraffineurs.b-cdn.net/13801-large_default/echarpe-en-laine-et-cachemire.jpg', 'https://lesraffineurs.b-cdn.net/13802-large_default/echarpe-en-laine-et-cachemire.jpg', 'https://lesraffineurs.b-cdn.net/13803-large_default/echarpe-en-laine-et-cachemire.jpg', 'https://lesraffineurs.b-cdn.net/13806-large_default/echarpe-en-laine-et-cachemire.jpg', 'https://lesraffineurs.b-cdn.net/13807-large_default/echarpe-en-laine-et-cachemire.jpg', 'https://lesraffineurs.b-cdn.net/13808-large_default/echarpe-en-laine-et-cachemire.jpg', 'https://lesraffineurs.b-cdn.net/13809-large_default/echarpe-en-laine-et-cachemire.jpg', 'https://lesraffineurs.b-cdn.net/13810-large_default/echarpe-en-laine-et-cachemire.jpg']",
Briquet en laiton,1046,du-temps-libre,https://www.lesraffineurs.com/du-temps-libre/1046-briquet-en-laiton.html,"['https://lesraffineurs.b-cdn.net/8946-large_default/briquet-en-laiton.jpg', 'https://lesraffineurs.b-cdn.net/8944-large_default/briquet-en-laiton.jpg']",
Affiche épaulé jeté,1681,du-gosier,https://www.lesraffineurs.com/du-gosier/1681-affiche-epaule-jete.html,"['https://lesraffineurs.b-cdn.net/13966-large_default/affiche-epaule-jete.jpg', 'https://lesraffineurs.b-cdn.net/13965-large_default/affiche-epaule-jete.jpg']",
Affiches ville mondrian,1261,du-temps-libre,https://www.lesraffineurs.com/du-temps-libre/1261-affiches-ville-mondrian.html,"['https://lesraffineurs.b-cdn.net/10679-large_default/affiches-ville-mondrian.jpg', 'https://lesraffineurs.b-cdn.net/10671-large_default/affiches-ville-mondrian.jpg', 'https://lesraffineurs.b-cdn.net/10672-large_default/affiches-ville-mondrian.jpg', 'https://lesraffineurs.b-cdn.net/10675-large_default/affiches-ville-mondrian.jpg', 'https://lesraffineurs.b-cdn.net/10676-large_default/affiches-ville-mondrian.jpg', 'https://lesraffineurs.b-cdn.net/10673-large_default/affiches-ville-mondrian.jpg', 'https://lesraffineurs.b-cdn.net/10674-large_default/affiches-ville-mondrian.jpg', 'https://lesraffineurs.b-cdn.net/10677-large_default/affiches-ville-mondrian.jpg', 'https://lesraffineurs.b-cdn.net/10678-large_default/affiches-ville-mondrian.jpg']",
Couteau de chef Japonais Seki Magoroku Shoso,1565,du-palais,https://www.lesraffineurs.com/du-palais/1565-couteau-seki-magoroku-shoso.html,"['https://lesraffineurs.b-cdn.net/12650-large_default/couteau-seki-magoroku-shoso.jpg', 'https://lesraffineurs.b-cdn.net/12651-large_default/couteau-seki-magoroku-shoso.jpg', 'https://lesraffineurs.b-cdn.net/12649-large_default/couteau-seki-magoroku-shoso.jpg', 'https://lesraffineurs.b-cdn.net/12653-large_default/couteau-seki-magoroku-shoso.jpg']",
Stylo rollerball ou plume,1614,du-temps-libre,https://www.lesraffineurs.com/du-temps-libre/1614-stylo-rollerball-ou-plume.html,"['https://lesraffineurs.b-cdn.net/12898-large_default/stylo-rollerball-ou-plume.jpg', 'https://lesraffineurs.b-cdn.net/12896-large_default/stylo-rollerball-ou-plume.jpg', 'https://lesraffineurs.b-cdn.net/12897-large_default/stylo-rollerball-ou-plume.jpg', 'https://lesraffineurs.b-cdn.net/12899-large_default/stylo-rollerball-ou-plume.jpg']",
Abonnement 3 mois coffret mets vins,230,des-experiences,https://www.lesraffineurs.com/des-experiences/230-abonnement-3-mois-coffrets-mets-vins-.html,"['https://lesraffineurs.b-cdn.net/5589-large_default/abonnement-3-mois-coffrets-mets-vins-.jpg', 'https://lesraffineurs.b-cdn.net/5588-large_default/abonnement-3-mois-coffrets-mets-vins-.jpg', 'https://lesraffineurs.b-cdn.net/5587-large_default/abonnement-3-mois-coffrets-mets-vins-.jpg', 'https://lesraffineurs.b-cdn.net/5590-large_default/abonnement-3-mois-coffrets-mets-vins-.jpg', 'https://lesraffineurs.b-cdn.net/5591-large_default/abonnement-3-mois-coffrets-mets-vins-.jpg', 'https://lesraffineurs.b-cdn.net/1355-large_default/abonnement-3-mois-coffrets-mets-vins-.jpg', 'https://lesraffineurs.b-cdn.net/5592-large_default/abonnement-3-mois-coffrets-mets-vins-.jpg', 'https://lesraffineurs.b-cdn.net/2674-large_default/abonnement-3-mois-coffrets-mets-vins-.jpg']",
